"","treatments","sample","sample","centroid.otu102","centroid.otu111","centroid.otu12","centroid.otu127","centroid.otu139","centroid.otu143","centroid.otu144","centroid.otu15","centroid.otu150","centroid.otu161","centroid.otu166","centroid.otu17","centroid.otu172","centroid.otu176","centroid.otu18","centroid.otu181","centroid.otu183","centroid.otu184","centroid.otu19","centroid.otu192","centroid.otu198","centroid.otu20","centroid.otu200","centroid.otu201","centroid.otu202","centroid.otu207","centroid.otu21","centroid.otu212","centroid.otu22","centroid.otu220","centroid.otu221","centroid.otu223","centroid.otu228","centroid.otu232","centroid.otu233","centroid.otu239","centroid.otu241","centroid.otu242","centroid.otu244","centroid.otu25","centroid.otu251","centroid.otu252","centroid.otu255","centroid.otu259","centroid.otu262","centroid.otu263","centroid.otu270","centroid.otu272","centroid.otu273","centroid.otu277","centroid.otu28","centroid.otu283","centroid.otu284","centroid.otu285","centroid.otu286","centroid.otu292","centroid.otu293","centroid.otu295","centroid.otu298","centroid.otu3","centroid.otu303","centroid.otu308","centroid.otu309","centroid.otu31","centroid.otu310","centroid.otu314","centroid.otu317","centroid.otu319","centroid.otu32","centroid.otu320","centroid.otu322","centroid.otu326","centroid.otu330","centroid.otu334","centroid.otu336","centroid.otu337","centroid.otu34","centroid.otu341","centroid.otu343","centroid.otu354","centroid.otu355","centroid.otu356","centroid.otu357","centroid.otu36","centroid.otu360","centroid.otu363","centroid.otu366","centroid.otu367","centroid.otu37","centroid.otu4","centroid.otu40","centroid.otu42","centroid.otu43","centroid.otu44","centroid.otu46","centroid.otu48","centroid.otu49","centroid.otu5","centroid.otu51","centroid.otu53","centroid.otu54","centroid.otu55","centroid.otu56","centroid.otu58","centroid.otu59","centroid.otu61","centroid.otu64","centroid.otu67","centroid.otu68","centroid.otu70","centroid.otu71","centroid.otu74","centroid.otu75","centroid.otu76","centroid.otu8","centroid.otu9","centroid.otu91","centroid.otu92","centroid.otu94","centroid.otu97","duds","ISD"
"10","Clarity","303P3T2","303P3T2",0.00145262702480541,0.0023325702159617,0.00132837721831131,0.00120463725600086,0.00159175766335268,0.00119149780138906,0.0013854799150746,0.00224579292501204,0.00198716548827874,0.00121329030654934,0.00132861658177455,0.0011645004578741,0.00134307733369963,0.00125600354365426,0.00277238910041517,0.00130026542773445,0.00123889783112048,0.00133306116963692,0.00129625952445309,0.00141245341270007,0.00133777792512032,0.00137044697554455,0.00143285545843268,0.00141729267802764,0.00130653495174289,0.00122034083553452,0.00151816807111998,0.00136865536313,0.0023257530456176,0.00135457060196847,0.0012551289359342,0.00131403280541054,0.00118204743438137,0.00124574360039654,0.00131759733699692,0.00135794649510303,0.00140583080217163,0.00139134811258558,0.00129423790784343,0.00143932247993175,0.00128325541691232,0.00128364301803675,0.00144124499718615,0.00131394392997429,0.00136299032182055,0.00134632522989691,0.00130905738027443,0.0012847609305819,0.00142203881390864,0.00126982085551113,0.00171859731127355,0.00126189002533283,0.00124870429840936,0.00132473554294392,0.00136823249533911,0.00126724276891547,0.0013130117608005,0.00125320461888766,0.00126831453468006,0.00108631120820958,0.00130692552474797,0.00142445921477086,0.00140436429346835,0.00323895268245433,0.00132686436794073,0.00738526987575563,0.00149270162386655,0.00163791726303005,0.0013450360296895,0.00136929813669798,0.00126739530290309,0.00138682671549256,0.00123436665561584,0.00144704814193171,0.00116893920604069,0.00130302724354879,0.00162076128315039,0.00121095776493797,0.00123714795310689,0.00126740128289486,0.0013476141128835,0.00206567562580196,0.00120491349969427,0.00154827010699136,0.0014155653515588,0.00141588317292539,0.00124863247854612,0.00150393895063176,0.00147809257422015,0.00379626457340324,0.00239096151927064,0.00130499695504391,0.00137459796253495,0.00135398708963677,0.00138318776192764,0.00226077148865357,0.00143996299339644,0.00483403120142054,0.00172564986435922,0.00192099262990332,0.00136118951855477,0.00152131843868821,0.00153128438877303,0.00432082280789803,0.00140650076848945,0.00147093720624124,0.00128519541788241,0.00134633597998314,0.00126377653624601,0.00131725259972068,0.00147192741139706,0.00119419589635229,0.00138357892136826,0.00127428474299323,0.00683200096477371,0.00147034760242481,0.00138814917203185,0.00153241835213452,0.00200417653600788,0.00126219801763185,0.758590532886559,0.0480202478853132
"11","Clarity","404P1T2","404P1T2",0.00125549639230744,0.00139556066820694,0.00121897211164958,0.00117474137686861,0.00146696836413242,0.00115636170579715,0.00125701962390359,0.00146245862689091,0.00139299089756721,0.00105910235214567,0.0012138420764689,0.00123498989094499,0.00131255872716325,0.00127569293164156,0.00448129783828558,0.00116016438862661,0.00106996961296652,0.00118773349076645,0.00131539956699662,0.0012932820107824,0.00123538594331642,0.00135538337771598,0.00129669060217529,0.00135805950599787,0.00114299005798056,0.00114827222452279,0.00125548156266154,0.00120164785826519,0.0029129817693288,0.00111037220116432,0.00129387145544267,0.00119999145374203,0.00114435027773697,0.00117229365676327,0.00118159943956072,0.00130122816924259,0.00131149729228687,0.0011684925302159,0.00121319816262852,0.00141639636650267,0.00130252057696298,0.00114490677272515,0.00135894525436573,0.00120559638280516,0.001172134744519,0.00118895364781935,0.00138262299640409,0.00114259579884996,0.00125312430083045,0.00125966879346004,0.00216614072433426,0.00119976537294907,0.00100690929015967,0.00126897318650732,0.00123798362882879,0.00124991536729502,0.00130182416747679,0.00113050975683507,0.00126422111093125,0.00114510912304133,0.00118827794687617,0.00122363394149691,0.0012452939760793,0.00194065130968101,0.00127588798557722,0.00147189684893951,0.00117114217882669,0.00255085032316989,0.00125380562535506,0.00115641450382345,0.00123983203386231,0.00135518059471534,0.00121102211418144,0.00125497411459889,0.00100328945122112,0.00124382541096156,0.00135957069698272,0.00125950338153993,0.00111395772612177,0.00123846867544767,0.00116953817514044,0.00123690508978298,0.00113043736754452,0.00150004663330373,0.00138632070139263,0.00116585828515134,0.00115982964272377,0.00130844125408807,0.00197671602761417,0.00770018206563481,0.00222767387693558,0.00126318245328048,0.0011391102227339,0.00184243416522951,0.00117494109998484,0.00796119832026717,0.00115020010701972,0.00684493239993705,0.00160402931781302,0.00164513724230272,0.00136553894661246,0.00134809569625336,0.00140017423271445,0.00136443040088323,0.00129422590936726,0.00170028891916193,0.00133676284652777,0.0012224619569386,0.00106059803423687,0.0012333680464182,0.00137895144928665,0.00118511363205926,0.00130495338325013,0.00121468563455806,0.00688599348895194,0.00113237966638461,0.00144245379567939,0.00140752620705239,0.00496502923449336,0.0011096035701584,0.70848390996299,0.102631654140219
"12","Clarity","404P2T2","404P2T2",0.000620933042809349,0.000744513698574488,0.000601135670925321,0.000580951642403856,0.000763849508232933,0.000655867861959563,0.00134783088055715,0.00139158981346765,0.000710463915919769,0.000639648662170049,0.000629275017887209,0.000596996575248875,0.000669740188524263,0.000597930003798988,0.00567353288943878,0.000554971310752343,0.000577644554823351,0.000654452050373102,0.000608580428259956,0.000669562418552527,0.0015918972949111,0.000642358265712785,0.000662899266987936,0.00106478685310319,0.000609106995972508,0.000626689378668116,0.00197632314617893,0.000621660479798399,0.00369830920842942,0.000560720208235512,0.000637088878237126,0.000670210452291937,0.000609735933757485,0.00065153605754504,0.000641339890827079,0.00100865872547105,0.000717759716629469,0.000677371226494238,0.000629330971678662,0.000891701451786356,0.000965214484674105,0.000627173409877335,0.00074661127555837,0.000638183941879821,0.000673486533432151,0.000623952675255839,0.000617410739035832,0.000599272748189353,0.000666677025897515,0.000607274871540561,0.00372157664240913,0.000640890269706658,0.000600669534508762,0.000623755171794829,0.000701536799171943,0.000608428193020317,0.000657144948939655,0.00058992752414047,0.000629714958071913,0.000644750129363747,0.000598550386670158,0.00064345282867304,0.000631325552616011,0.00250839432542904,0.000625955794993659,0.000766228238551404,0.00100375514319233,0.00265833159441383,0.000626315798754386,0.000610357100547018,0.000644458338251551,0.000667629451250266,0.000612650346096158,0.000727213015569846,0.000617118864093984,0.000623862232842772,0.000755002245439584,0.000643265217559804,0.000594917921857359,0.000613914793036838,0.000571137686722516,0.000660517255224226,0.000595033434244438,0.000781833529650317,0.00129706046232393,0.00063548763722698,0.000610649750838409,0.000671859174026522,0.000701735740437533,0.00555498197379349,0.00241802552669155,0.000591203244545088,0.000639424437522092,0.00064892923276533,0.000595793595564356,0.00119281979794957,0.000696399628810427,0.00891961576387554,0.000839303053333828,0.0022145631460024,0.000730399552172918,0.000779589247359543,0.000661203874476032,0.000673168297621211,0.000706426327259152,0.00137413327118765,0.00100382121380626,0.000631282011473675,0.000604838047434835,0.000616688882544342,0.00102942931552656,0.000625014289470894,0.000601419504533725,0.000642974473134598,0.00426002797659656,0.000555789764041862,0.000982927243800708,0.000693901864385481,0.00219857077591124,0.000590801636149084,0.830381167551563,0.0469847452042987
"13","Clarity","404P3T2","404P3T2",0.000300747804550219,0.000612193811109109,0.000204689784991465,0.000205468144776158,0.00149416601699804,0.000183035881943829,0.000192213536590423,0.000326046301919987,0.000550464645567855,0.000192702542606999,0.000200695056594783,0.000208063888295441,0.000424007787248207,0.000206169054158789,0.00248189517266418,0.000196632142686523,0.0001897762247395,0.000186488095162103,0.000195259921188601,0.000211652905035141,0.000207286897106281,0.000205323470790672,0.00038938648162686,0.000504269690428881,0.000183322075652784,0.000194248773168359,0.000320265725126781,0.000191796878334398,0.00233227788743017,0.000215055837169041,0.000192524261356915,0.000183964014546146,0.000190070766617994,0.000192718773122704,0.000202121540378668,0.00029904875805598,0.000489927817981084,0.000205131967963364,0.000198171341848972,0.000323809624527852,0.000202983417056686,0.000185892049399756,0.000806994502675179,0.000193698295258262,0.000271894128059232,0.000213872217711681,0.000208627345662804,0.000203892131286835,0.000495493522156049,0.000194548758556803,0.000345449360053771,0.00018722953757149,0.000182846699453956,0.00020939152899645,0.000499904607142471,0.00020146063346641,0.000428901667957973,0.000208307087451394,0.000203359378648965,0.000186673863753482,0.000194841256597837,0.000202498687760728,0.000312370747998505,0.000611453901377621,0.000194114834963592,0.00023294076463247,0.000206388871740822,0.000329327981243792,0.00018750385238162,0.000184841596042509,0.000186034602824578,0.000489541849306592,0.000181945362373749,0.000215235659604349,0.000182549328066146,0.000203203095909879,0.00120193004835805,0.000195669136088454,0.000190047463117193,0.000212913639556018,0.000201361147822307,0.000219469926543205,0.000197120718441332,0.00219524806660898,0.000213386314312829,0.000189347926809212,0.000206201670853988,0.000403480012894633,0.000396346985552613,0.00824925241095147,0.000473397487702392,0.000199188214866195,0.000205011894562842,0.000210461892548694,0.000189073895059345,0.00164632505544261,0.000211546885546241,0.00795810993625892,0.0016118001808267,0.00124222272461663,0.000497868317994714,0.00069569711183207,0.000407609659229869,0.000217674703747609,0.000212992414203533,0.00042952916615139,0.000214346846010023,0.000395209209248017,0.000211321156991127,0.000207752179983943,0.000735994916256821,0.000187144468894767,0.000210977060571022,0.000184255780040526,0.000642132404302738,0.000197388242906309,0.000639602069955528,0.000620952773344677,0.00108129823567575,0.000167212450767742,0.908332972816578,0.0295618499527668
"14","Hand","305P1T2","305P1T2",0.000584230800737244,0.00112846127280827,0.0003290910587155,0.00033780665312841,0.000350783820988613,0.000325457541926736,0.000342691667023358,0.000376109138961934,0.000348542357945854,0.000364560314899026,0.000338327677630179,0.000357038357016546,0.000339525073193448,0.00034862484833046,0.00126300424326941,0.000570015926097266,0.000335199761696116,0.00728149171483353,0.000328790870267223,0.000358732734439955,0.000308080613016822,0.000333434854208508,0.000318725343521256,0.000607121627764097,0.00033947662899802,0.000334918102726464,0.000343405327331353,0.000377619351817357,0.0100951977116638,0.000297813135633445,0.000337607501240404,0.000333117301948289,0.00030437908967268,0.00036525079746178,0.000313528634957375,0.00032361164147222,0.00031697240795979,0.000348113488563874,0.00058356777979766,0.000898673960020055,0.000346351765616154,0.000343161723282741,0.000333171882906256,0.000338453412792861,0.000352155389666709,0.000325239560893459,0.000341874668679185,0.000324452753979232,0.00034529737100859,0.000342969638126731,0.00126833590178758,0.000357367662419884,0.000368453704920869,0.000311787071967133,0.000312807357364879,0.000312240146932566,0.000354506859227229,0.000326019691569695,0.00031427553273712,0.000359032800839244,0.000362586975066609,0.000333747681742891,0.000346323670279403,0.00060346988794505,0.00034041000614199,0.000326889722408232,0.000354373292858816,0.000616999045451663,0.000337848323648879,0.000329562063337346,0.000316199428631991,0.000361998941315603,0.000362498835040287,0.000327956528100937,0.000293528935675426,0.000302507321895026,0.000369739172182939,0.000303413721214082,0.000352610964877848,0.000357145354162745,0.00031017255004328,0.000324689228093108,0.000329402607975394,0.000319233786327857,0.000362871828239045,0.000345385720531897,0.000342686486030883,0.000555984475069194,0.000322204430990944,0.00230973437874076,0.000779365653695401,0.000319189519493191,0.000318533031249993,0.000333296094540973,0.000311637960685455,0.00133292229203299,0.000335270218599288,0.00234465565885228,0.000314024562513184,0.000345404749677273,0.000324067261253548,0.000328155193317199,0.00104430420901898,0.000343570279150293,0.000320418033450799,0.000288708892578312,0.000306808770691175,0.000351225555909787,0.000330643969075287,0.00128973608560344,0.000370735369332512,0.000346949104172406,0.000353008518482655,0.000322615792092938,0.00711466993834913,0.000368412296854436,0.000326585997732929,0.000346633657374615,0.00226456100141026,0.000387024784602694,0.754095913799193,0.168051720354591
"15","Hand","305P2T2","305P2T2",0.000397411566228785,0.000443829837934856,0.000411374399267921,0.000429676652639953,0.000442725748303259,0.000778279754568674,0.00044151792413665,0.00046960970373232,0.000431943296081678,0.000434306115964756,0.00044118993736009,0.000455538526458525,0.000479018162982613,0.000437011245127143,0.000438074687053746,0.000438243018871956,0.000492341026042259,0.00055522974685117,0.000435756715699423,0.000422885527491782,0.000431665559255561,0.000405348799052979,0.000444478994533869,0.000516219394413419,0.000418334221080521,0.000457533578126103,0.000436340357141338,0.000486995197525534,0.00674260284125278,0.000399016444392569,0.000449095873649305,0.00166894656658489,0.000463767634347048,0.00044441357344787,0.001085421102632,0.000416088956053244,0.000488320476102204,0.000417265063906849,0.000437139207157863,0.00364166304475145,0.00046577712734262,0.000471498257945476,0.000447313746733177,0.000440840510205272,0.00046052802334903,0.000442658415376074,0.000432285848942343,0.000437917888133774,0.000438244333935646,0.000457024312255535,0.0004434983703366,0.000410167351012198,0.000409343376976917,0.000435941186098838,0.000418308436407874,0.000447180339753494,0.000444010217595079,0.000407566900825455,0.000438104888497397,0.000467499563003685,0.000460041856911773,0.000450513355524335,0.00048604947366072,0.00183747265127008,0.000423564306332596,0.000412108633401007,0.00043677183910344,0.000763412113060234,0.000388204065140249,0.000412485727161821,0.000436347234900645,0.000454268491104788,0.000428297697554967,0.000461743947345128,0.000453528438171004,0.000477717761572855,0.000428523184426225,0.000418627548898807,0.000416123624507586,0.00040517401005539,0.000443623162259957,0.000454459719647937,0.000387659067360431,0.000486339938877547,0.000428733723745861,0.000426087923150201,0.000421874006767734,0.000415361114269339,0.000443609853219377,0.000854027662505131,0.000433508361344947,0.000414378027181101,0.00048086236303946,0.000391950980720835,0.000383412182417838,0.000444263868594709,0.000398320872142488,0.00145918849552392,0.000442462137180775,0.000448294468458862,0.000458210399271641,0.000462544577724102,0.000408853386655152,0.000448462078560671,0.000732584494057718,0.000414019605106379,0.000392159638553705,0.000439115978705043,0.000782491618773572,0.00043524306089169,0.000716052289027467,0.00037432361534905,0.00042794998303967,0.000468326060240339,0.000576747597296593,0.00045186159416286,0.00039426247982406,0.000439936769832029,0.000414047401764265,0.000465588881737077,0.159597174797103,0.77184832023088
"16","Hand","305P3T2","305P3T2",0.00107542364937891,0.00102601238567251,0.00100624425910819,0.00101088341856441,0.00100499782383406,0.00104020905815719,0.000949565428008769,0.00097976743918678,0.000921158800919488,0.0010027546898022,0.000954496634022132,0.000836876002756312,0.000936806145867035,0.000965648619997341,0.00177755083403437,0.00100302470851332,0.000993961359247199,0.000984115809147969,0.000907885172874451,0.00111676236035838,0.000893536057874821,0.00105981660050295,0.000939343949163158,0.00103241743447651,0.000907872059953287,0.00096227623810961,0.000982828888415472,0.00107383171595558,0.0297171508201212,0.000943942856379221,0.000962542243636785,0.001078905097636,0.000938579448286714,0.00104564279734944,0.00107551730824293,0.000997276713029208,0.00182004136035411,0.00109486892593946,0.000931536224604758,0.00680613185771502,0.000949201655618788,0.000930159084992882,0.0010244967950832,0.00103384741583516,0.00100408453829601,0.00104262022377433,0.000933097146598479,0.00103642458967631,0.000894131979851232,0.00110577566600822,0.000867909369467424,0.000831259000689671,0.000998545736214639,0.000885555310143543,0.000930148353123924,0.00107492609037046,0.00102689756949477,0.000952173593867222,0.000973353114791091,0.00100183895662189,0.000976729012916054,0.00100824634214918,0.00108788262553637,0.0010256043230734,0.00108021695812105,0.00100307658835652,0.000967152548388295,0.000938497982871497,0.000877620086633447,0.000983171149273457,0.000935995499309619,0.00174936486207176,0.000857588849006542,0.000993326367907306,0.000988522297433417,0.000908855978835324,0.000968097789259714,0.00102404668292549,0.00088029893263031,0.000939542397247095,0.000857513861609872,0.000997889428837445,0.000984944787536865,0.000953543702827434,0.00101796838268662,0.00102931395210341,0.000988756907038477,0.000977597189038852,0.00103118993960794,0.0011270777635822,0.00100416370091762,0.00106696214430608,0.000973751410290568,0.000930402580418635,0.0010217737375506,0.00106604173688646,0.000876251462073498,0.00123539729368892,0.000865102217077586,0.000860833330343929,0.000956958720919732,0.000946117776267531,0.000910566256715627,0.000988446410336916,0.000974963611101896,0.000920124412110621,0.000940638882543811,0.0010103754509552,0.00468668725537458,0.00105781220984031,0.00171527700898937,0.000970135904725042,0.000959125454476171,0.00110665016416945,0.00117106889036993,0.000955462992935105,0.000888416440516684,0.000952202942201089,0.000940229319473955,0.000954464578802437,0.534991881132248,0.305687431994841
"17","Hand","402P1T2","402P1T2",0.00044105146251179,0.000518483511825067,0.000477261258636501,0.000436350651796804,0.00217339289398421,0.000448465036364298,0.000459068232028519,0.000788436850015813,0.000474220011397176,0.000425774724936249,0.000446974271088422,0.000421126644415595,0.000475893603609602,0.000464312558028165,0.00313036811868167,0.000466016762416951,0.000456538108739214,0.00159671757338026,0.000410925992622208,0.000486860818563729,0.000466747329840762,0.000479988496290956,0.000477192765845783,0.000468493424134489,0.000476899880221345,0.00148009108727997,0.00113003632936577,0.000512801822045271,0.000626537684315098,0.000483511557154992,0.000473039998314521,0.000447708441103596,0.000397253036359351,0.00236075988938662,0.000786583462658238,0.000438662696689807,0.000466661539520623,0.000464341410897169,0.000460963974726667,0.000537730032700123,0.000431192693590801,0.000437519479958308,0.000805286244533082,0.000454947186322947,0.000459286750473326,0.000501013159032218,0.000480268604124229,0.000467898769024027,0.000466604781575156,0.00049947559322119,0.000460923868701927,0.000459622977810884,0.000474493156647653,0.000440725455710336,0.000441085283735301,0.000431062175995359,0.000489200576674003,0.000422143144806295,0.000498409469360207,0.000442410163587817,0.000535314010367154,0.000434667328214132,0.00047885618697566,0.0079399815719741,0.000496235447723532,0.000438084301832426,0.00051590147272875,0.00113871913923837,0.000467741375510609,0.000493171134218105,0.000446017700997033,0.000488811079520064,0.000411349051428334,0.000474308842581844,0.000472330947421067,0.000431253472107304,0.000498967453686109,0.000469259181179297,0.000452070999656382,0.000472523070771996,0.000462706124207231,0.00174279218747302,0.000420318870958947,0.000459693852476953,0.000480121983888054,0.000498506322226594,0.000392991262654752,0.000803543826105028,0.000491627902264163,0.00275868793446176,0.000454175300044203,0.00049315779272444,0.000872344270314587,0.00047808912425451,0.000458936247373058,0.00209485286378514,0.000483744118128774,0.00832019437148554,0.000485302858137069,0.000467297204290801,0.000441456627220854,0.000441513981743058,0.000508392296314352,0.000443132493726466,0.000483988158967396,0.000414562039941886,0.000434229623781022,0.000510132323328688,0.000481050029073975,0.000496477062219855,0.00215959748299951,0.000455216475391356,0.000473799505387622,0.000466630792848199,0.00417469055952378,0.000484200835037927,0.000491782275168038,0.00108964781468054,0.000491046489488543,0.00044302090907692,0.891986105947712,0.013956864612203
"18","Hand","402P2T2","402P2T2",0.00125319477222394,0.00133810988967761,0.0014387419134911,0.00129801938316479,0.00139041908567822,0.00142397747505313,0.00136598002850848,0.00148791540203483,0.00142667114029667,0.001433770361177,0.00138710369981743,0.00138129837859963,0.00132989639032689,0.00145578196084703,0.0015449499066917,0.00145434705183283,0.00140929412268722,0.00149101656771531,0.0013859276642291,0.00140032969607576,0.00126469836058708,0.00122677203250472,0.0012414414483985,0.00141619943608034,0.00155284843771124,0.00142584867337761,0.00139754731838778,0.00145264002839601,0.00188396663644516,0.00147588437891847,0.00132445185121519,0.00142832147019483,0.00127005572233049,0.00143114283708867,0.00130931500638332,0.00136190107495765,0.00141054670657519,0.00129086744386923,0.00145724758764552,0.00255041291930175,0.00124654323998698,0.00127162825458703,0.0014592037197259,0.00129119427621693,0.00141561707858857,0.00129744388925603,0.00146466429662386,0.00130286747159844,0.00144965370579866,0.0012070634967629,0.00144003561751896,0.00142312164887153,0.00118962004531539,0.00151835340847286,0.00145171948463571,0.00127910779707018,0.00136336026968668,0.00140067744692307,0.0012933091726785,0.00150337903483212,0.00129640601998172,0.00120364697825527,0.00131827108495646,0.00161820645945438,0.00125931701615877,0.00141274485123051,0.00134392086060139,0.00134434416572501,0.0013634009775459,0.00148959746453076,0.001555147538764,0.00141804694042949,0.00142037881203454,0.00141731588128844,0.00142893158326561,0.00137348288624433,0.00151922700790301,0.00138491682617204,0.00136677844490912,0.00145202883273884,0.00158342904961781,0.0013564242164576,0.00150089230836795,0.0162601395828696,0.00144456860929764,0.0014276546751574,0.0012716356789964,0.00130994185269386,0.00139058148707547,0.00276176437786883,0.00145861040276053,0.00130499888351833,0.00138285386299582,0.0013563442709564,0.001429456486393,0.00149244320983154,0.00136979859478015,0.00169263998553626,0.00136033420193178,0.00133118468867814,0.00119435082146037,0.00145060646821253,0.00147856187490822,0.00136704547126795,0.00134112411210574,0.00130052968767007,0.00153295291214433,0.00136319453941078,0.00154634720692808,0.00134462149128672,0.00162433539898168,0.00149930498386295,0.00146488096305607,0.00141709750866487,0.00154092459231604,0.0014623078563031,0.00142801044343213,0.00145603635279618,0.00154626980138861,0.00142180089912864,0.796256945365286,0.017953526575767
"19","Hand","402P3T2","402P3T2",0.000991550089810031,0.00109488017516032,0.00103384848111153,0.000989292385159637,0.00184372191636066,0.00110080691484812,0.00114796833476535,0.00103257594808582,0.00103479226660375,0.00104464360872338,0.0010718461018524,0.000951494471733623,0.00103683369983339,0.00104893311229101,0.00118383604599818,0.00113864823243113,0.00106770485498753,0.00118321488175379,0.00100053465676981,0.00104639405501544,0.00103088920987059,0.000993563521838155,0.00112300147398948,0.00402131468906696,0.00105823648341172,0.00101981816543636,0.000970912588643919,0.0127869962323616,0.00236593370598299,0.00107850968076149,0.00101135173150746,0.00117418725046709,0.00097333949386063,0.00104573496638056,0.00103125328475622,0.00109574893595275,0.000943009605697132,0.000969083508854369,0.00097440242338254,0.00120112016839713,0.00112186144414415,0.00100287672388876,0.00118603587251043,0.00106361695877182,0.00102912112079632,0.000952561384213566,0.000960628565313047,0.00106934338748762,0.0010082898403107,0.00109713609839708,0.00112308683186303,0.00100356870314451,0.00106536096052143,0.00110883615728375,0.00102481997256797,0.00100298206042922,0.00110513557414738,0.00109841031066924,0.000892048087849851,0.000959061191370497,0.0113279580114747,0.0010515532300679,0.000980320658502798,0.00120548459562211,0.000969800738668004,0.00108600048215786,0.00102007665131173,0.00111832761442591,0.00109491698384961,0.000992848180093485,0.00110858792267157,0.00105450807975874,0.00111818537650375,0.0010064994093862,0.00116950669600513,0.000927750079746838,0.00106573396730211,0.00114196353782161,0.00111157184644395,0.00107666091396997,0.00110792284274402,0.00105160368118622,0.00110513602257895,0.00115572930613096,0.00112745595598793,0.000967185458292293,0.000948542748335002,0.00106249500659155,0.00097535108372116,0.00446446664183305,0.0026806935709697,0.00104026563933442,0.00102471978969426,0.00108139329731366,0.00110277865897733,0.00109718348100479,0.00113229385618899,0.00271699368657768,0.00108120903405747,0.00103101357436213,0.00113483168386128,0.00100771762806501,0.00101212090132309,0.0011379303151243,0.00113145734782129,0.00105585634889597,0.00111237345133634,0.00106712267829225,0.00124395385106097,0.00180106420564982,0.00105081562246208,0.00113977536312046,0.00170365962512977,0.00104867772892665,0.00607844659832397,0.00104204756591394,0.00110850772007469,0.00105960269174566,0.00101169768699925,0.00105557145705767,0.814009827005863,0.0186175456116929
"20","Non-Treated","301P1T2","301P1T2",0.00128782692754052,0.000420424382106758,0.000478950296308495,0.000461206754788581,0.00130894472493209,0.000461418052351616,0.000417849342230179,0.000971056572981404,0.000421846243548305,0.000387297627915906,0.00040204584999606,0.000449365819227572,0.00052176213241641,0.000751672017053008,0.0220352196818825,0.000448677181140337,0.000489457353326979,0.000434132587681976,0.000394311299805511,0.000438965940838102,0.00193406422627931,0.00047152977602686,0.00188441925149255,0.00247067310644762,0.000461753115378021,0.000425357878264187,0.00162296132070427,0.000434791112037286,0.00364128213100386,0.000438107781960491,0.00043804802514606,0.000442924827912905,0.000396787472978543,0.00259692227657842,0.000390667288636378,0.000533928500983164,0.0012272362323032,0.000399777026599276,0.00103508086654343,0.000460380176198249,0.00041682739978569,0.000452595995178771,0.000429601246474751,0.000454499458335546,0.000470265210957122,0.000436918021102372,0.000406086744486895,0.000431754429132037,0.000429605018397262,0.00042920017721702,0.00075185387729624,0.000405402275392197,0.000430551797121955,0.000434607637030121,0.000435366711976953,0.000442040060921904,0.000418026080691989,0.00036370649319717,0.000428134526999234,0.00041002576949505,0.000437337985407306,0.000776854109545119,0.000469941699536225,0.00101601005149002,0.000393955183196822,0.000411205841564227,0.0012734567648867,0.000485580784787789,0.00330235754683389,0.000433872348991982,0.000418178907913513,0.000442294632325674,0.000443592453349383,0.000415452092716464,0.000432314561275869,0.000430493113345382,0.000483090838774941,0.000469656267733631,0.000444203939663081,0.00267549368531432,0.00221046628795314,0.000637517662075369,0.00343774758932336,0.000440114917691411,0.000467702210349546,0.000425896697541352,0.000453122828522608,0.000427113886884648,0.00192133131384911,0.0115589564501584,0.00586331727417235,0.000419096938214325,0.00234984591060838,0.00426806135417462,0.000433157426654688,0.0043665064712529,0.00182245452643977,0.0250983688461229,0.000435550719638782,0.00380305095151448,0.000443812384924454,0.000445488216958818,0.00047951823015286,0.000393212927492137,0.000422843168578018,0.000416619385001196,0.000429892213561031,0.0038707352967735,0.00406725262855271,0.00049580711674387,0.000732930613660908,0.0162678126365509,0.0023130756598256,0.000441667833459068,0.0103961677260765,0.000437295357224367,0.000740639450371655,0.00131925006781227,0.00103777619384965,0.000423941824094708,0.623117992192304,0.181245353691501
