"","treatments","sample","sample","centroid.otu102","centroid.otu111","centroid.otu12","centroid.otu127","centroid.otu139","centroid.otu143","centroid.otu144","centroid.otu15","centroid.otu150","centroid.otu161","centroid.otu166","centroid.otu17","centroid.otu172","centroid.otu176","centroid.otu18","centroid.otu181","centroid.otu183","centroid.otu184","centroid.otu19","centroid.otu192","centroid.otu198","centroid.otu20","centroid.otu200","centroid.otu201","centroid.otu202","centroid.otu207","centroid.otu21","centroid.otu212","centroid.otu22","centroid.otu220","centroid.otu221","centroid.otu223","centroid.otu228","centroid.otu232","centroid.otu233","centroid.otu239","centroid.otu241","centroid.otu242","centroid.otu244","centroid.otu25","centroid.otu251","centroid.otu252","centroid.otu255","centroid.otu259","centroid.otu262","centroid.otu263","centroid.otu270","centroid.otu272","centroid.otu273","centroid.otu277","centroid.otu28","centroid.otu283","centroid.otu284","centroid.otu285","centroid.otu286","centroid.otu292","centroid.otu293","centroid.otu295","centroid.otu298","centroid.otu3","centroid.otu303","centroid.otu308","centroid.otu309","centroid.otu31","centroid.otu310","centroid.otu314","centroid.otu317","centroid.otu319","centroid.otu32","centroid.otu320","centroid.otu322","centroid.otu326","centroid.otu330","centroid.otu334","centroid.otu336","centroid.otu337","centroid.otu34","centroid.otu341","centroid.otu343","centroid.otu354","centroid.otu355","centroid.otu356","centroid.otu357","centroid.otu36","centroid.otu360","centroid.otu363","centroid.otu366","centroid.otu367","centroid.otu37","centroid.otu4","centroid.otu40","centroid.otu42","centroid.otu43","centroid.otu44","centroid.otu46","centroid.otu48","centroid.otu49","centroid.otu5","centroid.otu51","centroid.otu53","centroid.otu54","centroid.otu55","centroid.otu56","centroid.otu58","centroid.otu59","centroid.otu61","centroid.otu64","centroid.otu67","centroid.otu68","centroid.otu70","centroid.otu71","centroid.otu74","centroid.otu75","centroid.otu76","centroid.otu8","centroid.otu9","centroid.otu91","centroid.otu92","centroid.otu94","centroid.otu97","duds","ISD"
"21","Non-Treated","301P2T2","301P2T2",0.000196002926129028,0.000198035952634837,0.000221894859757017,0.000191197355805017,0.00044048966362159,0.000419161177171942,0.000192117366155897,0.00021101252594175,0.000182321923057148,0.000175932046897581,0.000186439172081,0.000179280593311956,0.000344604797850117,0.000189873585629949,0.00621189429829022,0.000204054650814999,0.003601258013834,0.000204642008724958,0.000184568894646798,0.000200850381417889,0.000196319159773957,0.000214229708002654,0.000183187438774321,0.000195083101585297,0.000186271920565542,0.000172695522639156,0.000606435703756876,0.000195001415829618,0.000366070943524933,0.000182931040666297,0.000187666267629704,0.000191962972023065,0.000200744349207046,0.00045562976949811,0.00016831641096205,0.000436221273571976,0.000203543582044023,0.000179526614390455,0.000199112008904762,0.000225154938736271,0.000196333159801288,0.000194790493310099,0.00018886368656199,0.000192019886926553,0.0001873811389961,0.000194156375306361,0.000175602112177842,0.000657573429083035,0.000193587447024519,0.000179372210742527,0.000192019178892994,0.000188231024746775,0.000183482455625782,0.000189030621215062,0.000186541051672525,0.000188837130929133,0.0001818484555708,0.00019542886063149,0.000199294024278399,0.000183096600552898,0.000182604409332493,0.000308975835662777,0.000185092840486208,0.000689855780677297,0.000170408700303675,0.000209541194922984,0.000217853603285991,0.000677747981655904,0.000341936123541033,0.00018305702342314,0.000195487813121124,0.000180658232569813,0.000192030717526947,0.000169356382754004,0.000167406200303021,0.000184496937401816,0.000853426843875155,0.00155279930838977,0.000305151625668454,0.000192757004064539,0.000212353763136847,0.000202026708403846,0.000197043947089038,0.000186960665920162,0.000291243705464449,0.000176832281087378,0.000162689398099284,0.000173983336609578,0.00129383184437044,0.00618427866747856,0.00021240678907865,0.000199074897820128,0.000201777203053693,0.000221958309160887,0.000182072962972517,0.000636026646103496,0.000189758224727283,0.00686714686156138,0.000197342842031237,0.000613519400868402,0.000306746926191002,0.000167581162956645,0.000563822215486401,0.000182951705091981,0.000178570163647184,0.000196196020476098,0.000191935074439756,0.000322140666767626,0.000193775819222862,0.000203623449714912,0.000701014486292314,0.000227268693352226,0.000204447458199482,0.000181359087566842,0.0020222950040653,0.000182889291255742,0.000191714404412664,0.000824224584009841,0.0012464784285302,0.000187645188310417,0.578143296445035,0.364487825031067
"22","Non-Treated","301P3T2","301P3T2",0.00328951031579575,0.000625735664523854,0.00066740045661684,0.00054951071895106,0.000608476086742071,0.00059453170585003,0.000548444515685132,0.000572100634585688,0.000575460157588965,0.000608423021758665,0.000591879406543872,0.000968561853827205,0.000649726831176507,0.000611305946537457,0.00296051247561524,0.000624403168675503,0.000627788762620725,0.000535689483260591,0.000537064756993604,0.000571067715338148,0.000588076912629125,0.000685773770123733,0.000566047423852929,0.000601510366356819,0.000537418955253627,0.000581722986513085,0.000654035872174288,0.000591223825587308,0.00204182406495032,0.000640901984197275,0.000626833521141441,0.000599192879317646,0.000619887053722096,0.000675762108847489,0.000574473614784737,0.000638283906195438,0.000623713076115802,0.000598289038468381,0.000614779199939307,0.00459503607797002,0.000600570094565911,0.000543962308452186,0.000583877871082481,0.000585607767405522,0.000567620003643582,0.000608935586787486,0.000602430542092605,0.000640072960531556,0.00141362153834329,0.000546020718206107,0.000611289639788144,0.000623497284566933,0.000604990045735603,0.000570139462649547,0.000526052349852434,0.000600838532795486,0.000611677553772019,0.000580316869885206,0.000617121642098685,0.000559927718364962,0.00052789348488091,0.00217306530930156,0.000608800508118393,0.000686797891341677,0.000599221211117415,0.000571515776607387,0.000680728657039269,0.000619805278085135,0.000660031516452624,0.000577778355048677,0.000545326744895413,0.000985037112319525,0.000663204856499972,0.000524797125727501,0.000538184297660125,0.000570931098548299,0.000653511307241674,0.000674294401108395,0.000573735606804766,0.000637921566872391,0.000651056121841168,0.00059974561003828,0.000674388237514815,0.00059997970173591,0.000566043450470273,0.000618808407850231,0.000575945464148256,0.000576306130671773,0.000616901030107113,0.00203615277232364,0.000690303025370836,0.000652844454901507,0.000624072640001323,0.000660630952563625,0.000582905246515569,0.00232115303734943,0.000619231938094206,0.00571613072982103,0.000563461168912959,0.00100194699955595,0.000583249280740838,0.00057580978787658,0.000690485717480523,0.000591380750052954,0.000550028437405329,0.000580408651351704,0.000629041356297513,0.00064636801569029,0.000582399724719519,0.00132017748131231,0.0010912891135574,0.000675205969362587,0.000636192090254001,0.000526291896535182,0.00364797394195313,0.000653377901749046,0.000640615440988978,0.000639362236563614,0.000742880087032043,0.000540120442976663,0.779290482536676,0.121575319106517
"23","Non-Treated","403P1T2","403P1T2",0.00125941402430135,0.00184646921283309,0.00123764412410088,0.00124838847777904,0.00200123616355593,0.00115830342566606,0.00108855024424636,0.0019091584980827,0.00111308611396048,0.00108528718649042,0.00131798067014278,0.00113953819551693,0.0055328966914548,0.00113941551773862,0.0198191481692944,0.00423601232968411,0.00130620585841393,0.00273678607755539,0.00112265026270116,0.00122689845103942,0.0012711338888924,0.00126968684506039,0.00116850809650617,0.00110455987145517,0.0010719019793108,0.00107192358649471,0.00508202888065513,0.000965239807905319,0.00573339225645012,0.00119164355896839,0.00206347520220023,0.00107952995971341,0.00109189866008784,0.00137451638645836,0.00113663321309865,0.0035731613478135,0.00191023690546339,0.00127243961216517,0.00110727601862846,0.00208852967539713,0.00114920164143621,0.00118710429539802,0.0011420946236086,0.0010767706020189,0.00130134815914449,0.00110762823028756,0.00116196143337615,0.0011615601855721,0.00118723138673279,0.00128702036286973,0.00115708118342855,0.0011651042738383,0.00109412876170266,0.00116996888810648,0.00118903716960886,0.00120713327748944,0.00115403346624928,0.00111819895490941,0.00123586775781607,0.00112125594725002,0.00104429104215574,0.00197273247820755,0.0028026938466765,0.00214863158662027,0.00115565780602024,0.00110980172355013,0.00374942870677549,0.00593921076053588,0.00516337427038059,0.0010824137309445,0.00110042912868266,0.00132537198511908,0.00126330741332294,0.00122680239580635,0.00115487435766331,0.00101367303246062,0.00365158613871807,0.00110764807730148,0.00118137819866515,0.00119083564269506,0.00281897194228364,0.00115791527189695,0.00127326494814437,0.00114321448675076,0.00117602727311163,0.00133702333308103,0.0011589623712667,0.00114961085273339,0.00131628427898481,0.0338205706802015,0.00204838038719317,0.00122227236981625,0.00117002772784161,0.00427956513819739,0.00128091392538029,0.00169499195898432,0.00121458665727473,0.0663618167518605,0.00419513975348784,0.00122241117371511,0.00109406587095088,0.00108097633303339,0.00362327951381394,0.00111298007768196,0.00121194354880192,0.00276933806459275,0.00200901581275857,0.00145078005812477,0.00189372108535469,0.00121855955061418,0.00292622155063688,0.00123457408338733,0.00115303662536262,0.00116162150810541,0.0237873042236012,0.00107364997343861,0.00111634908296883,0.00129114346795743,0.00287383448207639,0.00103225181721406,0.615144591792069,0.0447881518248209
"24","Non-Treated","403P2T2","403P2T2",0.00156983349942306,0.00138561053648286,0.019305955142801,0.00131969482495382,0.00140309074957116,0.00141868592598227,0.00123921802532274,0.0014130298238046,0.00136872084010801,0.00124925160433393,0.00131084462985925,0.00136316380935436,0.00235313030225252,0.00127068477286818,0.00309480509401686,0.00132166559814194,0.00151232947506143,0.0014115788161837,0.00131995564944255,0.00127516424136957,0.00133257977378053,0.00760068029944151,0.00130955699118878,0.00124642178548479,0.00127206635774478,0.00120626497377985,0.00161783507656953,0.00131172413823377,0.00344413055027518,0.00147563598590641,0.00137617536607967,0.001402333863331,0.00121358415436206,0.00158499768111471,0.00130367582477163,0.00148007717706641,0.00128548606443624,0.00139188902254673,0.00139223072956208,0.00148053668416626,0.00129987263532826,0.0011242236629308,0.00224905528623671,0.00124243610209954,0.00121707571874812,0.00116120801210506,0.00120474288808885,0.00146687149622371,0.00123491614686958,0.00116243252291337,0.00135022556041508,0.00117858769907294,0.00136799665222798,0.00140228359308416,0.00134667910913545,0.00123218201784569,0.00142365423090234,0.00138308056194656,0.00122472020606048,0.00119032095071722,0.00122207658732858,0.00150115701230522,0.00144124955807283,0.0015844020475662,0.00127992741180148,0.00120803273399399,0.00145247664559577,0.00145080731809844,0.00158256225507016,0.00133888170092828,0.00136372303444161,0.00131944653256315,0.00376423972454442,0.00119340393260425,0.00132552191965826,0.0013132533212084,0.00153276286402306,0.00140375317942493,0.00127840914887808,0.00127671005159513,0.00238352503980049,0.00134809204901098,0.00141738713493652,0.00126270935148043,0.00144147110224349,0.00126498298253411,0.00134079380024804,0.00126283000828443,0.00148057723086658,0.00552787948592446,0.00166058423357779,0.0012842138425463,0.0014695467566113,0.00155010710001917,0.00377358601566029,0.00190376304963706,0.00133639496649886,0.0061345388046563,0.00142717453128637,0.00160488838363507,0.00127618434132975,0.00123333896387683,0.00141155102650553,0.00126364449073777,0.00141617652034272,0.00137842698758881,0.00135837248424898,0.00139816184982609,0.00142607077604637,0.00117638075287671,0.00323424250517954,0.00161809771884426,0.00150900271563928,0.0013043180602417,0.00374602249347038,0.00126803833781026,0.00135288489499985,0.00156040358606673,0.00246716247269546,0.00144753799013825,0.71763971846095,0.0687095588072964
"25","Non-Treated","403P3T2","403P3T2",0.000432704911661116,0.000398857625819619,0.000429642627136311,0.000423824003999858,0.000717917250615295,0.000405543058248775,0.000372333188162957,0.000409762348031437,0.000329909186030671,0.000441225344699294,0.000442533555100467,0.000407475813015124,0.00098983173809993,0.000694269230873658,0.00209078159976654,0.000423064425291059,0.000481647780230542,0.000434066545063168,0.000425986685080856,0.000413974109184782,0.000705678386782042,0.00240611032069688,0.000444893330515387,0.000449243339142464,0.000410908481783629,0.000381384615010325,0.000701951021016258,0.000417174878129908,0.000827436388038335,0.000436478565979742,0.000450636344709193,0.00203008786850343,0.000419352765419174,0.00049493777944124,0.000414911435806956,0.000435597764001468,0.00040318942645916,0.000398966725054282,0.000411900888869717,0.00155482418188472,0.000357883847248379,0.000399757281482655,0.000400792979356913,0.000425642571621445,0.000404805033794209,0.000403599268589257,0.000388019324790304,0.000475155108082547,0.000446967932512222,0.000361060879733619,0.000678054692617378,0.000395993796486532,0.000410959564333293,0.000417645766387274,0.000410146399833553,0.000377517560549194,0.000437665348159843,0.000379678876530785,0.000401726819836361,0.000426332983304393,0.000424893799851319,0.000477148462053987,0.000396735047604339,0.000671556934197613,0.000373923392339183,0.00040481191823678,0.000500080783437111,0.00131963261332931,0.000465831180016966,0.000384643725605153,0.000414223975656217,0.000406816985851692,0.000371015350693156,0.000369577912540276,0.000392198345438957,0.000393344634056887,0.000459629190538303,0.000431865688779141,0.000410163691444339,0.000408628733904506,0.000482579658275788,0.000415932115852807,0.000403509511310564,0.000419698051738869,0.00039285047991822,0.00038247335005475,0.000423799285359015,0.000695496780964868,0.000469956083373004,0.00529812568579212,0.000715177327586518,0.000427264678435111,0.000448308641141648,0.000492340978495702,0.000433877230395866,0.00381465668120698,0.000387678182256215,0.0041911847988561,0.000418503465976481,0.000686088126952857,0.000449289971889254,0.000431448140662082,0.000433391039720432,0.000458807599328297,0.00041177795259226,0.00041893832222468,0.000402529553019643,0.000443657991136363,0.00044137496842353,0.000402067347091903,0.000536782868302582,0.000466586334810263,0.000413149385526069,0.000393770493996796,0.00227951544945965,0.000411569900272618,0.000433237147059865,0.000427524907685705,0.000503748757333602,0.000403918745240822,0.853902536712701,0.0708977313633976
"26","Roundup Powermax","302P1T2","302P1T2",0.00165836100165471,0.00144370891001383,0.00123290779919581,0.00154806114192917,0.00176254896613244,0.00141161039516644,0.00165626890470998,0.00179026384768107,0.00139688706141083,0.00159766446498859,0.00146748564692505,0.00152329112404608,0.00138809680968559,0.00182975200149102,0.00481484172560208,0.00138803235117995,0.00138903312955245,0.00133612517113362,0.00151035022026522,0.00130394359114973,0.00152129808553959,0.00144774726798141,0.00150008683371156,0.00129800288723051,0.0014188450155397,0.00161796362298304,0.002562864891996,0.00148435697213647,0.00363325937999921,0.00141335228976187,0.0014117445834843,0.00154375219596048,0.00153079882607056,0.00142287901533536,0.00127940783368878,0.00151634705884163,0.00140475881675125,0.00134188818205009,0.0013084684236103,0.00194145765474162,0.00161643403505668,0.00139147683239291,0.00142268382382614,0.00159110164781618,0.00143474201834072,0.00772517843667127,0.00151285971526123,0.00152764500872749,0.00136547742032859,0.00150956998791031,0.00175136125126219,0.0015454302662657,0.00126475663979116,0.00156749768696616,0.00144874427097187,0.00139989461882036,0.00159232017946954,0.00161242247073897,0.00146950340713725,0.00141713254055296,0.00132854412373248,0.00157716326311261,0.00257123376638286,0.00444978537345844,0.00121885457785191,0.00145498142849904,0.00147467817158478,0.00145577048307052,0.00162340781186615,0.00145019862023215,0.00156033061169235,0.00136069702842563,0.00134387230804211,0.00161262356312456,0.00167846790283056,0.00145853868075214,0.00179262376330779,0.00139534854868228,0.00145376586638021,0.00143731589550435,0.00139625089132983,0.00244235123541285,0.00131402701873656,0.00142510791399342,0.00239723326148062,0.00151903521802669,0.00157526142009489,0.00143029775377554,0.00143040602226504,0.00518839252321338,0.00337093582339754,0.00134889879527944,0.00146547947825797,0.00128896215155833,0.00159444526130301,0.00155896882036283,0.00130251825187571,0.0213440595070054,0.00149385128637474,0.00159671459466426,0.00153117958357744,0.00144734990519839,0.00162698335932699,0.00137603613559204,0.00147497595310687,0.00154654918774254,0.00149762685386739,0.00153075477697215,0.00149866748399254,0.00149319364499599,0.00499910107217964,0.00129945354548397,0.00140091872320467,0.00122259193313041,0.00453398531425076,0.00140760749117532,0.00259685346328515,0.00171571904709102,0.00162015489288714,0.00138227708678207,0.732407330516265,0.0379945446533165
"27","Roundup Powermax","302P2T2","302P2T2",0.000538850289234368,0.000234764923637454,0.000197633873859206,0.00136685119174566,0.000232712821200575,0.00020252500670494,0.000248113312288093,0.00026684061228611,0.000208712730794938,0.000243781521365255,0.001345982539644,0.000663142374043738,0.000223244804303857,0.000689229158190995,0.00454677659123503,0.000223466484562477,0.000209124992946342,0.000199270361251424,0.000235274877612856,0.00022706388895614,0.00104967087774326,0.000485886838627966,0.000235086731281146,0.000265491733489939,0.000248387213897569,0.000641321122643194,0.000257767676732635,0.0002199672524086,0.00160156505815634,0.000362589902828833,0.000256691395191044,0.000228509074472568,0.000251096087216852,0.00022835054013308,0.000233567807076554,0.000218201079617293,0.000231349566824511,0.000221898901353536,0.000229251539349745,0.00168219265621612,0.000231229099652541,0.000206927731583005,0.000366996413130953,0.000252684469059927,0.000236665482251225,0.000221247362622708,0.000198431007926764,0.000197150230386846,0.00022418173415144,0.00265543862136715,0.000230444246529689,0.000196635926594393,0.000203926461895386,0.00022252113116814,0.00024386903334401,0.000223755380647297,0.000509381713308882,0.00182743051878367,0.0002514724274676,0.000217383563502814,0.000210367601497807,0.000525247928748665,0.000219698019671051,0.00155109437442498,0.000228925800086067,0.00023933170661796,0.000243587985244223,0.000206288541064555,0.000246061830843475,0.000224468073329503,0.000227597960784821,0.0002247315778667,0.000206544103926932,0.000224958013672355,0.000272764330026145,0.000261226564772642,0.000382605497542436,0.000204475321521405,0.000241720274706952,0.000213174038051313,0.000214889251743583,0.000235471422810002,0.000191098654983065,0.00021410229002283,0.000252479268872737,0.0002054768260977,0.000244483076914037,0.000238002724369205,0.000216101657141348,0.000538244686378298,0.000786182416524568,0.000204374117621528,0.000205848467229426,0.000217899201799332,0.000225305739023312,0.000217811184044311,0.000220186711391006,0.00270450374829655,0.000214230513810065,0.000245378341776818,0.000417167173614436,0.00023548758870269,0.000397601673006947,0.000209094366724636,0.000224242249290628,0.000262157772485151,0.000237951879795428,0.000359892687591908,0.000968525379517224,0.000247139474920494,0.000921254310235832,0.00022201059990161,0.00022564384234923,0.000206324277558704,0.000419090528890391,0.000195756955464204,0.000221835491016815,0.00049877258310324,0.000246628206314943,0.000215802928370247,0.83293255533743,0.115618146881966
"28","Roundup Powermax","302P3T2","302P3T2",0.00121983566402099,0.000394166535300155,0.000415720264269386,0.000409794645095436,0.00213024325338604,0.000644466760197522,0.00530662862932259,0.00754172129183923,0.000379211613544649,0.00194451938327041,0.000409533093024815,0.000466830592801689,0.000394842947934774,0.00198283600896866,0.00693582741404516,0.000395323647207637,0.000379289147407034,0.000421929689448162,0.000400521471568766,0.000425264425252171,0.000393025604811212,0.00037549811440915,0.00035917767823668,0.000408368342634193,0.00040868115484925,0.000438540204524347,0.00117695817100722,0.000403723817213444,0.00054581074524695,0.000367482973330236,0.00508307082723728,0.000420262122493327,0.00458781627285681,0.000371739641533067,0.000399181224876169,0.000405482792687647,0.000416385244642907,0.000403918180387887,0.000375964429250322,0.00127520395394895,0.00274574811305584,0.000396620527964953,0.0004740841462815,0.00696348867265053,0.00475668505390461,0.00042324570034978,0.000419179565098223,0.000416383439357314,0.000399822227833046,0.000466344183367598,0.000405788228955459,0.0004081836687163,0.000391827100305788,0.00355938648266053,0.00261068524386973,0.000365386308681095,0.000423028726501442,0.000442125903725434,0.00338281807156305,0.000379489835338942,0.000389213472373484,0.000402976643442102,0.00246671839908151,0.00559339955408042,0.000408557364165282,0.000371789256292888,0.00421724381006801,0.000360830268543628,0.00598963341226872,0.000346540173921371,0.00348892547999544,0.000419652952439644,0.000370578127756939,0.000934357915286562,0.00295074403900299,0.00375435153457634,0.00281423872542446,0.000397630371635726,0.00307517751378926,0.000375548261039113,0.000374489429696167,0.00116026075189336,0.000361847929126179,0.000388730192101273,0.00041757393952032,0.000426048966521435,0.00273821246925444,0.0004033052029022,0.000410721191413985,0.00601260177886372,0.00917270282507537,0.000402952188228861,0.000414297865188008,0.000416610977225867,0.00038301828163423,0.000935318966830674,0.000395445379322931,0.03273520041393,0.000380151573627084,0.00269242094909939,0.0017362529752516,0.000398043021619576,0.00232157175472023,0.00037053196086917,0.000367114263750856,0.00717556588321606,0.00175919531087308,0.000834713421287474,0.000694419023870488,0.000402480778218367,0.00178569252148629,0.000366157894649556,0.000403107739059675,0.000413312683382919,0.0273746781917714,0.000392698675032355,0.000445810425693787,0.000430049019865886,0.0038736425196544,0.000403331720055358,0.578963809139317,0.188292683355451
"29","Roundup Powermax","401P1T2","401P1T2",0.00127820960458783,0.00118588786997996,0.00116081785827891,0.00206434656753848,0.00522923458327744,0.00118468387410812,0.00137298456540507,0.00151885551218,0.00110531405036096,0.00131141807908421,0.00129141311416941,0.00279192669087785,0.00189100378164904,0.00219061171120896,0.00350623161995955,0.00117839065042129,0.00119879745144889,0.00119032120359745,0.00123532601591336,0.00130737062251661,0.00130837408104603,0.00119276950574572,0.00120761458966961,0.0012733552706233,0.00141984582884628,0.00131196856220355,0.00204754075965089,0.00114792925510665,0.00153262068191269,0.00110697348848624,0.00129023191523394,0.00141659901147753,0.0013729447394924,0.00125090310809124,0.00112798408926245,0.00120584858353561,0.00118570730779259,0.00114123949910807,0.000996284001018196,0.00148278405300581,0.00120175116226454,0.00117080289604478,0.00115891705725414,0.00140065265935284,0.00124854193547199,0.00116242192487933,0.00116609527484625,0.00121518993734539,0.00122889664265556,0.00142137766123248,0.00207703752183472,0.00118531459856702,0.00120119765603635,0.00132871691797265,0.00123967870422694,0.00120106604744577,0.00132082248890561,0.00131962948050554,0.00120684481379933,0.00113445526815346,0.00111797661105996,0.0011912887314123,0.00211798021049822,0.00370434149609199,0.00119092022021935,0.00120068018135367,0.00141478817744803,0.00112421079543258,0.00122010804931876,0.00120869608915331,0.00139962941334463,0.00106788509262603,0.00110968193495271,0.0013729471381235,0.00133658405074563,0.0012059827897727,0.00275948017745559,0.00115934067690521,0.00124626110763831,0.00108968605683683,0.00124951076071324,0.00123159320567901,0.0010401269212087,0.00119528429031479,0.00121315481061078,0.00120599878633916,0.00126323731555959,0.00118238466635525,0.0012493306674868,0.0108777890486727,0.00478382514498316,0.00120360827290393,0.00110761472537031,0.00119878966834563,0.00120794240853992,0.00113494281020369,0.00131480540022844,0.0105729964228291,0.00119819932976881,0.00143953754291623,0.00136692051460284,0.00132493807480514,0.00136807446807114,0.00115618109083984,0.00113820702718544,0.00300636118951677,0.00119650401954315,0.00131435758679096,0.00127845394932998,0.00125300563336643,0.00155983636820107,0.00113107116292933,0.00113949962018882,0.00138849660656826,0.00913127920216712,0.00112957515531072,0.00127354163747068,0.00222730798480667,0.00204648478629628,0.00105207075184865,0.769045519472163,0.0315610980919122
"30","Roundup Powermax","401P2T2","401P2T2",0.000521426012323916,0.000112003662101432,0.000125037189051565,0.000132732694761739,0.000205781165406221,0.000121091557862439,0.000128399399677288,0.000597683139049806,0.000126886249709865,0.000126299506807136,0.000118585084358699,0.000130741182883809,0.000128484606996175,0.000357899801130945,0.00487484449149262,0.000120465240381867,0.000118775773079078,0.000118191986023281,0.000114035998944077,0.000129614160505883,0.000117320883276843,0.000133602002642636,0.000119133822831947,0.000257122135803094,0.000594852009226195,0.000119022852429234,0.000356920815024886,0.00012153546690954,0.00416671622357793,0.000104578416667904,0.000143376468961818,0.000664007898929426,0.000119864937454992,0.000116967379363562,0.000108277588353971,0.000195170980401644,0.000274517880376465,0.000134182860239512,0.000113591244504457,0.000719202694253531,0.000128755884491986,0.000114167366053949,0.000562662546138934,0.000142055230540505,0.0001286495812588,0.000134329628367021,0.000103849611265635,0.000119297903647616,0.000122713968929068,0.000281402845219877,0.0001889463602224,0.000119123036306318,0.000119516270260814,0.000192472954363119,0.000115870176353565,0.000113067604804422,0.000133345664652089,0.000148437064076869,0.000118855731343716,0.000115445899900195,0.000112298815316282,0.000433151291849611,0.000139839969760689,0.002730736010564,0.000122790764934932,0.000105551892953227,0.000142143573649032,0.000119189397801785,0.000138658097717309,0.000119509688876205,0.0001145863425505,0.000109725575210347,0.000124676231528283,0.000113953032053321,0.000970004535673069,0.000124200857482555,0.000134762716967336,0.000121607842537268,0.000122803326234819,0.000118481736803423,0.000130048057968008,0.000119297953233075,0.000117506775761564,0.000116991741848582,0.000114955733084048,0.000116411003901844,0.000134200012776726,0.000198106828283632,0.000112713011195898,0.00185164668516286,0.000872892678651308,0.000112029794065543,0.000114124238322767,0.000122837853397839,0.000194098341736678,0.000119221741953324,0.000114633892975206,0.00313904467124573,0.00012007802431476,0.00028428770287797,0.00043018887119419,0.000117052167111249,0.000348496994594224,0.000103305093204408,0.000125745447359901,0.000149705251992825,0.000179307960698736,0.000121032095297207,0.000116053178355126,0.000505615533487214,0.000768131819765181,0.000119351488254186,0.00011175030422269,0.000122139646772277,0.000675101720179903,0.000107133916759074,0.000125858520053335,0.000419811270254763,0.000130316735533195,0.000106825611114303,0.918668044579336,0.041733324559264
"31","Roundup Powermax","401P3T2","401P3T2",0.00125686160492762,0.00106319157835693,0.00112527658793121,0.00124319141698988,0.00136745039166212,0.00112968834115051,0.00121681768371731,0.00139719393067726,0.00102520069743359,0.00129988135224742,0.001223261743032,0.00114867356371971,0.00118116657636249,0.00131361630379169,0.00253874642507012,0.00102259418128031,0.00118072129393468,0.00122211723677517,0.00110620574242264,0.00110513638196508,0.0012582153918762,0.00191918931918945,0.00108666069916183,0.00117661285366196,0.00114834163367806,0.00127789354408343,0.00128940398344796,0.00112754342562904,0.00153040159439877,0.00107441824877901,0.00117140867646585,0.00119745873662831,0.00125062630030935,0.00104763910032656,0.00110834661415067,0.0010184694618825,0.00111272450660921,0.00118773366732709,0.00108503197691043,0.00127490123259944,0.00109544955298796,0.00106441181598331,0.00127068801228464,0.002843916794358,0.00135626183694879,0.00114590400318258,0.00111729212578795,0.00113727426805149,0.00121789531987528,0.00125994714615233,0.00104344156073829,0.000998844366837787,0.00109482270879795,0.00121202521434437,0.00116025087065735,0.00115081701427387,0.00124793109268483,0.00120410756604627,0.00121979244163982,0.00116801866025346,0.00109604343260855,0.00126655616692264,0.0011329056879444,0.00186761694290129,0.00101296713697521,0.000990524749915005,0.00120688344046454,0.00107691911414566,0.00117736741152202,0.000980504729247125,0.00125946183777618,0.00101627452987759,0.00125942119274683,0.00113308596827283,0.00123773379890827,0.00115075082419934,0.00188470564674797,0.00111436217230024,0.00118616061538924,0.00106770451982785,0.00112857625043082,0.00124868955634377,0.00123128961921563,0.0010864490594765,0.00121791940485573,0.00115731899405886,0.00116345501898586,0.00112989933800806,0.00114735606398675,0.00209213862654848,0.00172744981759883,0.000998222924671425,0.00112639905710199,0.00178118428957782,0.00182895275848383,0.00100646168116252,0.00120555392862257,0.00378125411036387,0.00112957518637407,0.00123787173378926,0.00127144431873912,0.000956799498386636,0.0012222072080891,0.00114447431848967,0.00115333070239669,0.00133286464172582,0.00115083278187124,0.00113082548486706,0.00119227284816795,0.00119926847887663,0.001453645743052,0.00114609152311207,0.00104164570083372,0.0011307848641265,0.00434940236859422,0.00102677684659323,0.00118443607383153,0.00117704411652625,0.00128546256671993,0.00102782508468417,0.823968210832795,0.0223912802867225
